ntdid,name,mode,servicetype,time,Small_Systems_Waiver_Fl,Begin_Tm,End_Tm,Rail_Cars_Num,vmt,vmt_rev,V_Pc_Deadmiles,Pass_Car_Sched_Rev_Miles_Num,Pass_Car_Hrs_Num,Pass_Car_Rev_Hrs_Num,V_Pc_Deadhours,Veh_Oper_Num,Veh_Miles_Num,Veh_Rev_Miles_Num,Train_Deadmiles,Veh_Hrs_Num,Veh_Rev_Hours_Num,Train_Deadhours,Charter_Hrs_Num,School_Bus_Hrs_Num,Unl_Pass_Trips_Num,Ada_Unl_Pass_Trips_Num,Sponsored_Service,pmt,Days_Operated_Num,Strike_Days_Num,Emergency_Days_Num
1130,Connecticut Department of Transportation -CTTRANSIT New Britain ,MB,PT,Annual Total,N,,,,651318,595118,56200,595118,44022,40379,3643,,,,0,,,0,,,809561,,,5143934,309,,
2002,Capital District Transportation Authority,CB,PT,Average Weekday - AM Peak,N,600,900,10,,,0,,,,0,,,,0,,,0,,,,,,,,,
2002,Capital District Transportation Authority,CB,PT,Average Weekday - Midday,N,900,1500,1,,,0,,,,0,,,,0,,,0,,,,,,,,,
2002,Capital District Transportation Authority,CB,PT,Average Weekday - PM Peak,N,1500,1800,10,,,0,,,,0,,,,0,,,0,,,,,,,,,
2002,Capital District Transportation Authority,CB,PT,Average Weekday - Other,N,,,1,,,0,,,,0,,,,0,,,0,,,,,,,,,
2002,Capital District Transportation Authority,CB,PT,Average Typical Weekday,N,530,1920,10,2002,1235,767,1236,61,40,21,,,,0,,,0,,,619,,,19572,254,,
2002,Capital District Transportation Authority,CB,PT,Average Typical Saturday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2002,Capital District Transportation Authority,CB,PT,Average Typical Sunday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2002,Capital District Transportation Authority,CB,PT,Annual Total,N,,,,508572,313814,194758,313990,15552,10058,5494,,,,0,,,0,,,157318,,,4971249,254,,
2002,Capital District Transportation Authority,DR,DO,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2002,Capital District Transportation Authority,DR,DO,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2002,Capital District Transportation Authority,DR,DO,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2002,Capital District Transportation Authority,DR,DO,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2002,Capital District Transportation Authority,DR,DO,Average Typical Weekday,N,500,2200,27,4870,4245,625,,262,238,24,,,,0,,,0,,,432,,,3916,254,,
2002,Capital District Transportation Authority,DR,DO,Average Typical Saturday,N,500,2200,11,3547,3166,381,,198,184,14,,,,0,,,0,,,359,,,2622,53,,
2002,Capital District Transportation Authority,DR,DO,Average Typical Sunday,N,800,1900,4,1859,1614,245,,110,99,11,,,,0,,,0,,,182,,,1395,59,,
2002,Capital District Transportation Authority,DR,DO,Annual Total,N,,,,1534716,1341227,193489,,83432,76033,7399,,,,0,,,0,0,0,139455,139455,1519,1215843,366,,
2002,Capital District Transportation Authority,DT,PT,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2002,Capital District Transportation Authority,DT,PT,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2002,Capital District Transportation Authority,DT,PT,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2002,Capital District Transportation Authority,DT,PT,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2002,Capital District Transportation Authority,DT,PT,Average Typical Weekday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2002,Capital District Transportation Authority,DT,PT,Average Typical Saturday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2002,Capital District Transportation Authority,DT,PT,Average Typical Sunday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2002,Capital District Transportation Authority,DT,PT,Annual Total,N,,,24,166308,166308,0,,19312,19312,0,,,,0,,,0,,,118168,118168,1148,392550,366,,
2002,Capital District Transportation Authority,MB,DO,Average Weekday - AM Peak,N,600,900,182,,,0,,,,0,,,,0,,,0,,,,,,,,,
2002,Capital District Transportation Authority,MB,DO,Average Weekday - Midday,N,900,1500,118,,,0,,,,0,,,,0,,,0,,,,,,,,,
2002,Capital District Transportation Authority,MB,DO,Average Weekday - PM Peak,N,1500,1800,179,,,0,,,,0,,,,0,,,0,,,,,,,,,
2002,Capital District Transportation Authority,MB,DO,Average Weekday - Other,N,,,76,,,0,,,,0,,,,0,,,0,,,,,,,,,
2002,Capital District Transportation Authority,MB,DO,Average Typical Weekday,N,405,232,182,27592,24553,3039,24770,2178,2026,152,,,,0,,,0,,,48904,,,162852,254,,
2002,Capital District Transportation Authority,MB,DO,Average Typical Saturday,N,500,232,84,14293,13299,994,13515,1164,1112,52,,,,0,,,0,,,26054,,,86761,53,,
2002,Capital District Transportation Authority,MB,DO,Average Typical Sunday,N,600,206,56,6548,5986,562,6202,532,501,31,,,,0,,,0,,,10836,,,36085,59,,
2002,Capital District Transportation Authority,MB,DO,Annual Total,N,,,,8152112,7294546,857566,7373801,646174,603087,43087,,,,0,,,0,,,14441966,,,48091747,366,,
2002,Capital District Transportation Authority,VP,PT,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2002,Capital District Transportation Authority,VP,PT,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2002,Capital District Transportation Authority,VP,PT,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2002,Capital District Transportation Authority,VP,PT,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2002,Capital District Transportation Authority,VP,PT,Average Typical Weekday,N,,,12,739,739,0,,17,17,0,,,,0,,,0,,,91,,,2736,273,,
2002,Capital District Transportation Authority,VP,PT,Average Typical Saturday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2002,Capital District Transportation Authority,VP,PT,Average Typical Sunday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2002,Capital District Transportation Authority,VP,PT,Annual Total,N,,,,201755,201755,0,,4543,4543,0,,,,0,,,0,,,24911,,,746815,273,,
2003,Broome County Department of Public Transportation,DR,DO,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2003,Broome County Department of Public Transportation,DR,DO,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2003,Broome County Department of Public Transportation,DR,DO,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2003,Broome County Department of Public Transportation,DR,DO,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2003,Broome County Department of Public Transportation,DR,DO,Average Typical Weekday,N,630,1830,6,1026,930,96,,57,49,8,,,,0,,,0,,,78,,,1260,256,,
2003,Broome County Department of Public Transportation,DR,DO,Average Typical Saturday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2003,Broome County Department of Public Transportation,DR,DO,Average Typical Sunday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2003,Broome County Department of Public Transportation,DR,DO,Annual Total,N,,,,266865,238298,28567,,14649,12508,2141,,,,0,,,0,,,19955,,,323312,256,,
2003,Broome County Department of Public Transportation,DR,PT,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2003,Broome County Department of Public Transportation,DR,PT,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2003,Broome County Department of Public Transportation,DR,PT,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2003,Broome County Department of Public Transportation,DR,PT,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2003,Broome County Department of Public Transportation,DR,PT,Average Typical Weekday,N,530,2200,10,1599,1452,147,,129,121,8,,,,0,,,0,,,313,,,2055,255,,
2003,Broome County Department of Public Transportation,DR,PT,Average Typical Saturday,N,530,1830,3,275,255,20,,22,21,1,,,,0,,,0,,,29,,,146,52,,
2003,Broome County Department of Public Transportation,DR,PT,Average Typical Sunday,N,900,1630,1,84,72,12,,7,6,1,,,,0,,,0,,,8,,,33,51,,
2003,Broome County Department of Public Transportation,DR,PT,Annual Total,N,,,,425830,386263,39567,,34016,31963,2053,,,,0,,,0,,,79908,59931,,534003,358,,
2003,Broome County Department of Public Transportation,MB,DO,Average Weekday - AM Peak,N,525,915,36,,,0,,,,0,,,,0,,,0,,,,,,,,,
2003,Broome County Department of Public Transportation,MB,DO,Average Weekday - Midday,N,915,1515,30,,,0,,,,0,,,,0,,,0,,,,,,,,,
2003,Broome County Department of Public Transportation,MB,DO,Average Weekday - PM Peak,N,1515,1800,38,,,0,,,,0,,,,0,,,0,,,,,,,,,
2003,Broome County Department of Public Transportation,MB,DO,Average Weekday - Other,N,,,7,,,0,,,,0,,,,0,,,0,,,,,,,,,
2003,Broome County Department of Public Transportation,MB,DO,Average Typical Weekday,N,510,2230,38,4111,3832,279,3834,352,332,20,,,,0,,,0,,,8360,,,29703,256,,
2003,Broome County Department of Public Transportation,MB,DO,Average Typical Saturday,N,600,1900,20,1920,1860,60,1861,148,136,12,,,,0,,,0,,,3312,,,11132,52,,
2003,Broome County Department of Public Transportation,MB,DO,Average Typical Sunday,N,900,1800,8,965,928,37,929,69,66,3,,,,0,,,0,,,1424,,,5639,51,,
2003,Broome County Department of Public Transportation,MB,DO,Annual Total,N,,,,1201560,1125650,75910,1121857,101308,95407,5901,,,,0,,,0,,,2371615,,,8371790,359,,
2004,Niagara Frontier Transportation Authority,DR,DO,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2004,Niagara Frontier Transportation Authority,DR,DO,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2004,Niagara Frontier Transportation Authority,DR,DO,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2004,Niagara Frontier Transportation Authority,DR,DO,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2004,Niagara Frontier Transportation Authority,DR,DO,Average Typical Weekday,N,400,200,59,7532,5835,1697,,420,332,88,,,,0,,,0,,,591,,,6057,255,0,0
2004,Niagara Frontier Transportation Authority,DR,DO,Average Typical Saturday,N,400,100,18,2033,1732,301,,132,111,21,,,,0,,,0,,,206,,,1553,53,0,0
2004,Niagara Frontier Transportation Authority,DR,DO,Average Typical Sunday,N,500,100,12,977,828,149,,80,70,10,,,,0,,,0,,,119,,,781,58,0,0
2004,Niagara Frontier Transportation Authority,DR,DO,Annual Total,N,,,,2085013,1627770,457243,,118913,94710,24203,,,,0,,,0,,,171369,171369,,1703952,366,0,0
2004,Niagara Frontier Transportation Authority,LR,DO,Average Weekday - AM Peak,N,700,1000,23,,641,-641,,,,0,7,,,0,,,0,,,5054,,,,,,
2004,Niagara Frontier Transportation Authority,LR,DO,Average Weekday - Midday,N,1000,1400,23,,727,-727,,,,0,7,,,0,,,0,,,6172,,,,,,
2004,Niagara Frontier Transportation Authority,LR,DO,Average Weekday - PM Peak,N,1400,1800,23,,836,-836,,,,0,7,,,0,,,0,,,7066,,,,,,
2004,Niagara Frontier Transportation Authority,LR,DO,Average Weekday - Other,N,,,6,,1089,-1089,,,,0,3,,,0,,,0,,,5555,,,,,,
2004,Niagara Frontier Transportation Authority,LR,DO,Average Typical Weekday,N,510,48,23,3350,3292,58,3251,302,291,11,7,1150,1130,20,104,100,4,,,23847,,,66145,254,0,0
2004,Niagara Frontier Transportation Authority,LR,DO,Average Typical Saturday,N,705,19,10,1847,1815,32,1792,166,160,6,5,777,764,13,70,67,3,,,13369,,,31773,54,0,0
2004,Niagara Frontier Transportation Authority,LR,DO,Average Typical Sunday,N,800,1149,8,1335,1312,23,1296,120,116,4,4,598,588,10,54,52,2,,,5416,,,12836,58,0,0
2004,Niagara Frontier Transportation Authority,LR,DO,Annual Total,N,,,,1027954,1010321,17633,997736,92620,89245,3375,,368698,362374,6324,33219,32009,1210,,,7093198,,,19375239,366,0,0
2004,Niagara Frontier Transportation Authority,MB,DO,Average Weekday - AM Peak,N,700,1000,251,,,0,,,,0,,,,0,,,0,,,,,,,,,
2004,Niagara Frontier Transportation Authority,MB,DO,Average Weekday - Midday,N,1000,1400,174,,,0,,,,0,,,,0,,,0,,,,,,,,,
2004,Niagara Frontier Transportation Authority,MB,DO,Average Weekday - PM Peak,N,1400,1800,274,,,0,,,,0,,,,0,,,0,,,,,,,,,
2004,Niagara Frontier Transportation Authority,MB,DO,Average Weekday - Other,N,,,136,,,0,,,,0,,,,0,,,0,,,,,,,,,
2004,Niagara Frontier Transportation Authority,MB,DO,Average Typical Weekday,N,442,134,274,36113,29189,6924,29250,3055,2687,368,,,,0,,,0,,,80640,,,289833,254,,
2004,Niagara Frontier Transportation Authority,MB,DO,Average Typical Saturday,N,530,114,90,14338,11774,2564,11778,1198,1078,120,,,,0,,,0,,,37420,,,177732,54,,
2004,Niagara Frontier Transportation Authority,MB,DO,Average Typical Sunday,N,535,124,83,12338,10140,2198,10149,1016,914,102,,,,0,,,0,,,16968,,,54085,58,,
2004,Niagara Frontier Transportation Authority,MB,DO,Annual Total,N,,,,11143647,9028514,2115133,8654050,925706,816837,108869,,,,0,,,0,,,23490112,,,86351887,366,,
2005,C-TRAN,DR,PT,Average Weekday - AM Peak,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2005,C-TRAN,DR,PT,Average Weekday - Midday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2005,C-TRAN,DR,PT,Average Weekday - PM Peak,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2005,C-TRAN,DR,PT,Average Weekday - Other,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2005,C-TRAN,DR,PT,Average Typical Weekday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2005,C-TRAN,DR,PT,Average Typical Saturday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2005,C-TRAN,DR,PT,Average Typical Sunday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2005,C-TRAN,DR,PT,Annual Total,Y,,,,,266416,-266416,,,18149,-18149,,,,0,,,0,,,66835,,0,,,,
2005,C-TRAN,MB,PT,Average Weekday - AM Peak,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2005,C-TRAN,MB,PT,Average Weekday - Midday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2005,C-TRAN,MB,PT,Average Weekday - PM Peak,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2005,C-TRAN,MB,PT,Average Weekday - Other,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2005,C-TRAN,MB,PT,Average Typical Weekday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2005,C-TRAN,MB,PT,Average Typical Saturday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2005,C-TRAN,MB,PT,Average Typical Sunday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2005,C-TRAN,MB,PT,Annual Total,Y,,,,,703526,-703526,,,37428,-37428,,,,0,,,0,,,639702,,,,,,
2006,City of Long Beach,DR,DO,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2006,City of Long Beach,DR,DO,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2006,City of Long Beach,DR,DO,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2006,City of Long Beach,DR,DO,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2006,City of Long Beach,DR,DO,Average Typical Weekday,N,500,430,3,173,167,6,,31,30,1,,,,0,,,0,,,450,,,196,262,,0
2006,City of Long Beach,DR,DO,Average Typical Saturday,N,630,440,2,81,78,3,,31,30,1,,,,0,,,0,,,217,,,70,52,,
2006,City of Long Beach,DR,DO,Average Typical Sunday,N,630,940,2,70,67,3,,14,14,0,,,,0,,,0,,,213,,,63,52,,
2006,City of Long Beach,DR,DO,Annual Total,N,,,,53178,51294,1884,,10462,10148,314,,,,0,,,0,,,17970,17970,,58268,366,,0
2006,City of Long Beach,MB,DO,Average Weekday - AM Peak,N,600,900,5,,,0,,,,0,,,,0,,,0,,,,,,,,,
2006,City of Long Beach,MB,DO,Average Weekday - Midday,N,900,1600,4,,,0,,,,0,,,,0,,,0,,,,,,,,,
2006,City of Long Beach,MB,DO,Average Weekday - PM Peak,N,1600,1900,5,,,0,,,,0,,,,0,,,0,,,,,,,,,
2006,City of Long Beach,MB,DO,Average Weekday - Other,N,,,4,,,0,,,,0,,,,0,,,0,,,,,,,,,
2006,City of Long Beach,MB,DO,Average Typical Weekday,N,500,430,5,1070,934,136,935,102,95,7,,,,0,,,0,,,1020,,,2513,262,,0
2006,City of Long Beach,MB,DO,Average Typical Saturday,N,630,440,4,642,591,51,693,74,72,2,,,,0,,,0,,,611,,,1218,52,,
2006,City of Long Beach,MB,DO,Average Typical Sunday,N,630,940,4,397,384,13,385,63,61,2,,,,0,,,0,,,337,,,903,52,,
2006,City of Long Beach,MB,DO,Annual Total,N,,,,333368,295408,37960,301026,33848,31806,2042,,,,0,,,0,,,316536,,,767698,366,,0
2008,MTA New York City Transit,DR,PT,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2008,MTA New York City Transit,DR,PT,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2008,MTA New York City Transit,DR,PT,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2008,MTA New York City Transit,DR,PT,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2008,MTA New York City Transit,DR,PT,Average Typical Weekday,N,0,2400,1632,172620,148540,24080,,15034,12822,2212,,,,0,,,0,,,19119,,,169277,261,0,0
2008,MTA New York City Transit,DR,PT,Average Typical Saturday,N,0,2400,1107,93869,80254,13615,,7598,6588,1010,,,,0,,,0,,,10029,,,93960,52,0,0
2008,MTA New York City Transit,DR,PT,Average Typical Sunday,N,0,2400,1105,103892,87990,15902,,8536,7319,1217,,,,0,,,0,,,12027,,,102891,52,0,0
2008,MTA New York City Transit,DR,PT,Annual Total,N,,,,55337319,47517637,7819682,,4762746,4069807,692939,,,,0,,,0,0,0,6137023,6137023,0,54417487,365,0,0
2008,MTA New York City Transit,HR,DO,Average Weekday - AM Peak,N,600,1000,5236,,252812,-252812,,,,0,574,,,0,,,0,,,3499732,,,,,,
2008,MTA New York City Transit,HR,DO,Average Weekday - Midday,N,1000,1500,3644,,205194,-205194,,,,0,401,,,0,,,0,,,1176792,,,,,,
2008,MTA New York City Transit,HR,DO,Average Weekday - PM Peak,N,1500,1900,5002,,250017,-250017,,,,0,547,,,0,,,0,,,2813720,,,,,,
2008,MTA New York City Transit,HR,DO,Average Weekday - Other,N,,,2852,,306380,-306380,,,,0,318,,,0,,,0,,,806947,,,,,,
2008,MTA New York City Transit,HR,DO,Average Typical Weekday,N,0,2400,5236,1092467,1059403,33064,1091769,61938,58800,3138,574,119467,115798,3669,6785,6441,344,,,8297190,,,33463809,251,0,3
2008,MTA New York City Transit,HR,DO,Average Typical Saturday,N,0,2400,2914,718837,696895,21942,758828,39198,37207,1991,325,79336,76900,2436,4294,4076,218,,,4881673,,,19440729,55,0,0
2008,MTA New York City Transit,HR,DO,Average Typical Sunday,N,0,2400,2679,676524,655894,20630,672365,36838,34967,1871,300,74740,72445,2295,4035,3830,205,,,3832574,,,15062874,57,0,0
2008,MTA New York City Transit,HR,DO,Annual Total,N,,,,352307161,341625293,10681868,354094369,19802221,18798236,1003985,,38609869,37424132,1185737,2169281,2059296,109985,,,2569543549,,,10327239920,363,0,3
2008,MTA New York City Transit,MB,DO,Average Weekday - AM Peak,N,700,900,3660,,,0,,,,0,,,,0,,,0,,,,,,,,,
2008,MTA New York City Transit,MB,DO,Average Weekday - Midday,N,900,1600,2321,,,0,,,,0,,,,0,,,0,,,,,,,,,
2008,MTA New York City Transit,MB,DO,Average Weekday - PM Peak,N,1600,1900,3637,,,0,,,,0,,,,0,,,0,,,,,,,,,
2008,MTA New York City Transit,MB,DO,Average Weekday - Other,N,,,1803,,,0,,,,0,,,,0,,,0,,,,,,,,,
2008,MTA New York City Transit,MB,DO,Average Typical Weekday,N,0,2400,3660,358711,298091,60620,293906,46023,38794,7229,,,,0,,,0,,,2592973,,,5839343,253,0,1
2008,MTA New York City Transit,MB,DO,Average Typical Saturday,N,0,2400,2218,231246,192167,39079,189469,30563,25808,4755,,,,0,,,0,,,1531335,,,3365810,54,0,0
2008,MTA New York City Transit,MB,DO,Average Typical Sunday,N,0,2400,1803,193680,160949,32731,158689,24764,20895,3869,,,,0,,,0,,,1149436,,,2569728,58,0,0
2008,MTA New York City Transit,MB,DO,Annual Total,N,,,,114474635,95129075,19345560,93793400,14730475,12393368,2337107,,,,0,,,0,,,805381461,,,1808151728,365,0,1
2009,City of Poughkeepsie,MB,DO,Average Weekday - AM Peak,N,930,1200,5,,,0,,,,0,,,,0,,,0,,,,,,,,,
2009,City of Poughkeepsie,MB,DO,Average Weekday - Midday,N,1200,1600,6,,,0,,,,0,,,,0,,,0,,,,,,,,,
2009,City of Poughkeepsie,MB,DO,Average Weekday - PM Peak,N,1600,1730,5,,,0,,,,0,,,,0,,,0,,,,,,,,,
2009,City of Poughkeepsie,MB,DO,Average Weekday - Other,N,,,4,,,0,,,,0,,,,0,,,0,,,,,,,,,
2009,City of Poughkeepsie,MB,DO,Average Typical Weekday,N,630,1830,6,669,651,18,651,54,53,1,,,,0,,,0,,,1420,,,4454,254,0,1
2009,City of Poughkeepsie,MB,DO,Average Typical Saturday,N,630,1530,4,480,469,11,469,37,36,1,,,,0,,,0,,,817,,,2292,52,0,0
2009,City of Poughkeepsie,MB,DO,Average Typical Sunday,N,,,0,0,0,0,0,0,0,0,,,,0,,,0,,,0,,,0,0,0,0
2009,City of Poughkeepsie,MB,DO,Annual Total,N,,,,194886,189742,5144,189742,15640,15334,306,,,,0,,,0,0,0,403164,,,1250500,306,0,1
2010,Dutchess County Division of Mass Transportation,DR,DO,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2010,Dutchess County Division of Mass Transportation,DR,DO,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2010,Dutchess County Division of Mass Transportation,DR,DO,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2010,Dutchess County Division of Mass Transportation,DR,DO,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2010,Dutchess County Division of Mass Transportation,DR,DO,Average Typical Weekday,N,700,2000,15,1118,791,327,,62,39,23,,,,0,,,0,,,97,,,715,252,0,0
2010,Dutchess County Division of Mass Transportation,DR,DO,Average Typical Saturday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2010,Dutchess County Division of Mass Transportation,DR,DO,Average Typical Sunday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2010,Dutchess County Division of Mass Transportation,DR,DO,Annual Total,N,,,,281888,199464,82424,,15624,9955,5669,,,,0,,,0,0,0,24444,4501,,180174,252,0,0
2010,Dutchess County Division of Mass Transportation,MB,DO,Average Weekday - AM Peak,N,600,900,13,,,0,,,,0,,,,0,,,0,,,,,,,,,
2010,Dutchess County Division of Mass Transportation,MB,DO,Average Weekday - Midday,N,900,1500,26,,,0,,,,0,,,,0,,,0,,,,,,,,,
2010,Dutchess County Division of Mass Transportation,MB,DO,Average Weekday - PM Peak,N,1500,1800,14,,,0,,,,0,,,,0,,,0,,,,,,,,,
2010,Dutchess County Division of Mass Transportation,MB,DO,Average Weekday - Other,N,,,14,,,0,,,,0,,,,0,,,0,,,,,,,,,
2010,Dutchess County Division of Mass Transportation,MB,DO,Average Typical Weekday,N,440,25,26,2939,2689,250,2705,159,143,16,,,,0,,,0,,,1478,,,8432,252,0,0
2010,Dutchess County Division of Mass Transportation,MB,DO,Average Typical Saturday,N,500,25,17,1929,1859,70,1805,110,95,15,,,,0,,,0,,,996,,,6056,54,0,0
2010,Dutchess County Division of Mass Transportation,MB,DO,Average Typical Sunday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,0,0
2010,Dutchess County Division of Mass Transportation,MB,DO,Annual Total,N,,,,844794,778014,66780,779130,46079,41166,4913,,,,0,,,0,0,0,426240,,,2451888,306,0,0
2018,"CNY Centro, Inc. ",DR,DO,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2018,"CNY Centro, Inc. ",DR,DO,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2018,"CNY Centro, Inc. ",DR,DO,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2018,"CNY Centro, Inc. ",DR,DO,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2018,"CNY Centro, Inc. ",DR,DO,Average Typical Weekday,N,439,325,18,2081,1861,220,,144,130,14,,,,0,,,0,,,266,,,1624,255,0,0
2018,"CNY Centro, Inc. ",DR,DO,Average Typical Saturday,N,522,325,5,590,502,88,,43,37,6,,,,0,,,0,,,84,,,370,53,0,0
2018,"CNY Centro, Inc. ",DR,DO,Average Typical Sunday,N,541,325,3,354,317,37,,26,24,2,,,,0,,,0,,,50,,,205,58,0,0
2018,"CNY Centro, Inc. ",DR,DO,Annual Total,N,,,,582438,519578,62860,,40560,36586,3974,,,,0,,,0,0,0,75225,60577,4777,445517,366,0,0
2018,"CNY Centro, Inc. ",DR,PT,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2018,"CNY Centro, Inc. ",DR,PT,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2018,"CNY Centro, Inc. ",DR,PT,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2018,"CNY Centro, Inc. ",DR,PT,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
2018,"CNY Centro, Inc. ",DR,PT,Average Typical Weekday,N,439,325,16,1952,1659,293,,156,129,27,,,,0,,,0,,,248,,,1767,255,,
